Table Names-1,Table Names,Linkedin URL,Other Contact ,Contact/ Admin Contact,Company Mail,Other Contact,Contact,Job CTC,Contact ,Career  Contact,S No,Company Name,Location,Source,Post URL,HR Mail,HR Contact,Company URL,Google-Contact,Job Role,Career Contact,Career Mail,Linkedin Contact,HR Name
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,47,Code Connex Private Limited,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3422086381/?alternateChannel=search&refId=cm%2FnC2DLnXMaxR88ZlVYWw%3D%3D&trackingId=0THU3kB2I8OdD0FQwNP3zg%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://codeconnex.com/,,Frontend Developer,,,91-9391082707,Varun Raj
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,48,TEKGENCE INC,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3179325741/?alternateChannel=search&refId=MnxtgR3xqQ0mVFI4C9XhFQ%3D%3D&trackingId=zmcWKlEusRx92nhQlc2Xww%3D%3D&trk=d_flagship3_search_srp_jobs,bharathi@Tekgence.com.,9.39115e+09,https://www.tekgence.com/,,Java developer with AWS,,,,pushya bharathi
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,49,Vitwit,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3407183447/?alternateChannel=search&refId=7dnljfDOa%2FeDs7UfOJbUig%3D%3D&trackingId=8KTMTM8OCsN5octP8Xqgug%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://www.vitwit.com,,Fullstack Developer,,careers@vitwit.com,8.50019e+09,Soumya Shetty
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,50,Aeries,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3415419156/?alternateChannel=search&refId=7dnljfDOa%2FeDs7UfOJbUig%3D%3D&trackingId=kDIB2Kbsu6RYSz3tSWmkLQ%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://www.aeriestechnology.com,(888) 324-5363,Java Developer with AWS,,info@aeriestechnology.com,1 919 228 6404,Narthana Aiyappa
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,51,Anblicks,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3405203892/?alternateChannel=search&refId=7dnljfDOa%2FeDs7UfOJbUig%3D%3D&trackingId=i9H5TCyZPSjcGD1kSxEG1Q%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://www.anblicks.com,,Java Backend Developer,91-02717-457988,,1 469-304-2894,Aakansha Jain
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,52,Syoft,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3407507883/?alternateChannel=search&refId=7dnljfDOa%2FeDs7UfOJbUig%3D%3D&trackingId=cDO3Khj%2FA15ADEVt%2BWfh%2Bg%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://syoft.com,,Full-stack Developer,1.86228e+10,info@syoft.com,91 9030819534,Priyanka Nagulapally
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,53,Hashtag Inc.,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3409423182/?alternateChannel=search&refId=7dnljfDOa%2FeDs7UfOJbUig%3D%3D&trackingId=x3sov%2FvSFFvvz8uwTSoFxw%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://www.hashtaginc.co.in/,,Java Backend Developer,988 467 2508,,9.96289e+09,Jerson J
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,54,Aqua Security,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3387867799/?alternateChannel=search&refId=DYlDpeT2XkH8YQnYyJ%2BEDQ%3D%3D&trackingId=Wr7yK9y6IG3ImctN7G91lQ%3D%3D&trk=d_flagship3_search_srp_jobs,swathi.kesireddy@aquasec.com,,http://www.aquasec.com,096555 99666,DevOps Engineer,,,,"
Swathi kesireddy"
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,55,EITACIES INC,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3415586717/?alternateChannel=search&refId=YNq7oIwkQF5OemAx3uwxCQ%3D%3D&trackingId=1xiTlO0WcRujkX3WXi7HXg%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://www.eitacies.com,,React Developer,,info@eitacies.com,8.055e+09,Gamjala priyanka
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,56,Westlisoft Technologies,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3401703233/?alternateChannel=search&refId=YNq7oIwkQF5OemAx3uwxCQ%3D%3D&trackingId=l2aURyMOI6Mwf8FpWMx9DA%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://www.westlisoft.com/index.html,,SAP IDM Java Developer,,info@westlisoft.com,91 903 249 2708,Reeta Devi
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,57,OvalEdge,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3410742091/?alternateChannel=search&refId=YNq7oIwkQF5OemAx3uwxCQ%3D%3D&trackingId=lsRt977bOqv8KLt4jprCeQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Careers@ovaledge.com,mehika.anchuri@ovaledge.com",,http://www.ovaledge.com,,OvalEdge - Java Developer - Spring Boot/J2EE,,hr@ovaledge.com,678-325-1699,"Preethi Y,Mehika Anchuri"
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,58,NowFloats,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3396222054/?alternateChannel=search&refId=YNq7oIwkQF5OemAx3uwxCQ%3D%3D&trackingId=Ij7%2Bub5zJFqf1w0dmW3Hdw%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://nowfloats.com,,Backend Developer,,fun@nowfloats.com,1860-123-1233,Nithya Aravindan
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,59,Quess IT Staffing,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3416764982/?alternateChannel=search&refId=YNq7oIwkQF5OemAx3uwxCQ%3D%3D&trackingId=F1bJNeeFs7LhKtXZk6YSiQ%3D%3D&trk=d_flagship3_search_srp_jobs,hakileshs1@gmail.com,,https://itstaffing.quesscorp.com/,,Java J2ee Developer_,,help@quesscorp.com,1800 572 3333,Hakilesh S
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,60,RASP IT Consulting services PVT Ltd,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3411688934/?alternateChannel=search&refId=98%2BnIvGma5sX%2BaqYxxeZ9w%3D%3D&trackingId=4rE8MUMG%2BYEe2%2FcaJsbNKQ%3D%3D&trk=d_flagship3_search_srp_jobs,ron@Pullskill.com,,"
http://www.raspitsolutions.com",,Java Full Stack Developer,1 786 903 0760,info@raspitsolutions.com,9.84974e+09,A Mahammad Raffi
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,61,mymoneykarma,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3425020044/?alternateChannel=search&refId=98%2BnIvGma5sX%2BaqYxxeZ9w%3D%3D&trackingId=ob94wPyK4D9BgPosdR1IKg%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://www.mymoneykarma.com,,Backend Engineer,,askus@mymoneykarma.com,73307 55533,Ramesh Lakkoju
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,62,PROTOCOL INDIA PVT. LTD,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3417729281/?alternateChannel=search&refId=QvwD3k3uxuBuKHGg517EvA%3D%3D&trackingId=zukIlTh4QG3WQmCz9ZKEYg%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://protocol.in/contact.html,,PHP Programmer,,info@protocolnet.com,91 40 44667788,Krishna Kothapalli
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,63,Arup,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3406417754/?alternateChannel=search&refId=oMJlvvPpQQXUHQ%2FOMpA7EA%3D%3D&trackingId=42F%2BTw6vrHHEsNroNcbOwA%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://www.arup.com,1-800-522-2787,Cloud Compute Engineer,,hyderabad@arup.com,91 (0) 44369797 / 18,Indu Vaijayanthi Kallakuri
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,64,Zeta Global,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3414881335/?alternateChannel=search&refId=oMJlvvPpQQXUHQ%2FOMpA7EA%3D%3D&trackingId=ZmRIyRc6Nu2wFjjgetXNCw%3D%3D&trk=d_flagship3_search_srp_jobs,beheraraseswaree@gmail.com,,http://www.zetaglobal.com,,Software Engineer (Java),,,212-967-5055.,Raseswaree Chinmayee Behera
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,65,EY,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3416902870/?alternateChannel=search&refId=oMJlvvPpQQXUHQ%2FOMpA7EA%3D%3D&trackingId=6xCbqbQto68HBkShGZMcnQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Rutuja.Karhade@in.ey.com,maharshi.chakraborty@in.ey.com,vasudha.goel@in.ey.com",,,080672 75000,DET_Cloud Engineers _ AWS_GDSF02,,,,Rutuja Karhade
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,66,Diebold Nixdorf,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3410721577/?alternateChannel=search&refId=oMJlvvPpQQXUHQ%2FOMpA7EA%3D%3D&trackingId=dqXscsnA%2FwvgFqKXcDQskw%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://DieboldNixdorf.com,(022) 66774902,Full Stack Developer (Java),,,(022) 66774900,Madhavi Boddupally
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,67,AVEVA,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3422411442/?alternateChannel=search&refId=oMJlvvPpQQXUHQ%2FOMpA7EA%3D%3D&trackingId=tLZwZtWDZwvYNucXSyiDCw%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://www.aveva.com,040 3088 2700,Cloud Operations Developer,,,,Manoj Madipadiga
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,68,AVS Skills Àcademy,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3406786791/?alternateChannel=search&refId=oMJlvvPpQQXUHQ%2FOMpA7EA%3D%3D&trackingId=m5mVPCN5e7XiK6zA3q9QMQ%3D%3D&trk=d_flagship3_search_srp_jobs,veerabadra@avsacademy.org,9.96677e+09,https://avsacademy.org/,,Dotnet Developer,,,9.19573e+11,Veerabadra Amaravathi
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,69,Narvee Technologies Pvt Ltd,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3415420739/?alternateChannel=search&refId=oMJlvvPpQQXUHQ%2FOMpA7EA%3D%3D&trackingId=qM5JciYu41I8K1NzHKkp0w%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://www.narveetech.com/,,Back End Developer,,hr@narveetech.com,1 469 300 6363,Sahithya Chintha
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,70,DeMeNew Tech Pvt. Ltd.,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3410299165/?alternateChannel=search&refId=ShGxvcbolX1PAizaTDILuQ%3D%3D&trackingId=%2FWGFvHOAL%2BjJJsOif4v1Kg%3D%3D&trk=d_flagship3_search_srp_jobs,-,-,http://www.demenew.com,,Fullstack Developer,8.95695e+09,contact@demenew.com,9.13333e+09,-
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,71,Devenir Software Private Limited,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3414141971/?alternateChannel=search&refId=ShGxvcbolX1PAizaTDILuQ%3D%3D&trackingId=JrSLh77MmHusLJev%2FbOieg%3D%3D&trk=d_flagship3_search_srp_jobs,shanti@devenir.co.in,,http://www.devenir.co.in,,java developer with AWS,91-040-67940026,hr@devenir.co.in,7.98995e+09,Shanti
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,72,Volksskatt (OPC) Private Limited,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3423086437/?alternateChannel=search&refId=ShGxvcbolX1PAizaTDILuQ%3D%3D&trackingId=44NNJLOvPt2npHxdAfs96A%3D%3D&trk=d_flagship3_search_srp_jobs,surekha.v@volksskatt.com,,http://www.volksskatt.com,,Back End Developer,,info@volksskatt.com,9.84969e+09,Surekha Venkateshan
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,73,GFL Recruitment Private Limited,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3411786746/?alternateChannel=search&refId=eAgNy6l6RFfO%2FJWqZ3Z4mQ%3D%3D&trackingId=IZF2Sv8MpO1GI%2BMFOgV5dQ%3D%3D&trk=d_flagship3_search_srp_jobs,-,91-9887890909,https://www.zigsaw.in,,Junior Backend Developer(WFH),,,-,Sushree Nath
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,74,Nobero,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3358848360/?alternateChannel=search&refId=eAgNy6l6RFfO%2FJWqZ3Z4mQ%3D%3D&trackingId=yyTaTDvX7nH8pbXQIBkZhQ%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://nobero.com/,,Backend Developer,,,91 91215 14031,Harini Palaparthi
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,75,SKILLETY,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3408814365/?alternateChannel=search&refId=eAgNy6l6RFfO%2FJWqZ3Z4mQ%3D%3D&trackingId=kab5ch4rfCEVVD7EjapN8g%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://www.skillety.com,,Back End Developer,,info@skillety.com,91-9900145414,Umayma Dalvi
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,76,Next Step Services Private Limited,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3417430935/?alternateChannel=search&refId=eAgNy6l6RFfO%2FJWqZ3Z4mQ%3D%3D&trackingId=%2FJf6jdXBvnSOgOwWQuLjNg%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://www.nextstephr.com,,Fullstack Developer,,,91-120-4066900-40,Anjali Kansal
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,77,Ivy,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3413573702/?alternateChannel=search&refId=Vtyh3UQHwrkpbWbsBvpnuQ%3D%3D&trackingId=C%2B4VCO3km3hkeFJ3280oGg%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://www.ivy.global/,,Software Engineer -Java,,info@ivycomptech.com,91 40 4472 1000,S M Sameen
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,78,Kore.ai,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3401222277/?alternateChannel=search&refId=Vtyh3UQHwrkpbWbsBvpnuQ%3D%3D&trackingId=8M8ALzUsbLeNixrrwa1%2Bqw%3D%3D&trk=d_flagship3_search_srp_jobs,sushmita.patibandla@kore.com & aishwrya.rayasam@kore.com.,,https://kore.ai,,Node.js / JavaScript Developer,,academy@kore.com,91-40-4252 8888,Disha Gupta
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,79,HuntingCube Recruitment Solutions,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3392576069/?alternateChannel=search&refId=Vtyh3UQHwrkpbWbsBvpnuQ%3D%3D&trackingId=Z2tkQKxFjAGK3Wk5RJNc3A%3D%3D&trk=d_flagship3_search_srp_jobs,"aditiupadhyay54@gmail.com , aastha.mehta121@gmail.com",,http://www.huntingcube.com,,Backend Developer,,payal@huntingcube.com,91 99100 11795,Aditi Upadhyay
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,80,Insbytech Pvt. Ltd.,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3408376647/?alternateChannel=search&refId=Vtyh3UQHwrkpbWbsBvpnuQ%3D%3D&trackingId=ao2dYF85Jc7bgqCxnd5YVQ%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://www.insbytech.com/,,Java Developer with AWS,,,9.5405e+09,Rashmi Jaiswal
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,81,EmbedTech Solutions,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3424001871/?alternateChannel=search&refId=Vtyh3UQHwrkpbWbsBvpnuQ%3D%3D&trackingId=xoqorAI3PRQUHFX5rXPx4g%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://www.embedtechsolutions.com,,Java Spring Boot Developer,91-7075739709,Info@embedtechsolutions.com,1.21345e+10,Bhavana Surukanti
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,82,Saras Analytics,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3341969240/?alternateChannel=search&refId=SfrgDmfjctKBoyHA4eOxTQ%3D%3D&trackingId=vZvXttW6Vh8PHj6APOyBNA%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://sarasanalytics.com,,Software Engineer II,,,1 (512) 456-3666,Bompalli Karthik
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,83,albanero,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3410815388/?alternateChannel=search&refId=SfrgDmfjctKBoyHA4eOxTQ%3D%3D&trackingId=ANxKCPsLonvqeGCHF0a3iA%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://albanero.io,,Java Developer with AWS,,hello@albanero.io,1-(720)-460-0487‬,Anshu Batra
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,84,NowFloats,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3396222054/?alternateChannel=search&refId=SfrgDmfjctKBoyHA4eOxTQ%3D%3D&trackingId=o8KPzPlOzouYsgIep8phTQ%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://nowfloats.com,,Backend Developer,,fun@nowfloats.com,1860-123-1233,Diksha Mehra
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,85,nTech Workforce - India,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3406484612/?alternateChannel=search&refId=SfrgDmfjctKBoyHA4eOxTQ%3D%3D&trackingId=8Cw8pwZkS10%2BAmjo8A9luA%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://www.ntechitsolutions.in/,,Java Developer,,Info@ntechworkforce.com,4.04021e+09,Naga Sruthi
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,86,Jobskey Pro,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3406420143/?alternateChannel=search&refId=P7gCZE5lZ3GwhU0JTtbueA%3D%3D&trackingId=7LBskIIcY%2FXR6M3kTPr7Pg%3D%3D&trk=d_flagship3_search_srp_jobs,uzair61990@gmail.com,,https://www.jobskeypro.com/,,Java Developer,,contact@jobskeypro.com,91 9177030067,Abdul Aziz K
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,87,Techwave,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3405203739/?alternateChannel=search&refId=P7gCZE5lZ3GwhU0JTtbueA%3D%3D&trackingId=0lLZQAoYDjgYQiLKOAlG8w%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://techwave.net/,040 6658 3500,ReactJS Developer,,info@techwave.net,1 281 829 4831,Sahithi Dade
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,88,ESSENWARE PRIVATE LIMITED,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3405242863/?alternateChannel=search&refId=P7gCZE5lZ3GwhU0JTtbueA%3D%3D&trackingId=yqIAPoPR6zYhxQFZ%2F9xB7Q%3D%3D&trk=d_flagship3_search_srp_jobs,prathap@prathapcs.com,91-7095492555,https://essenware.com/,,,,consulting@essenware.com,9.17702e+11,Prathap Satla
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,89,Upland Software,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3414717982/?alternateChannel=search&refId=P7gCZE5lZ3GwhU0JTtbueA%3D%3D&trackingId=9QWze9crPeajBeY1FrmhmA%3D%3D&trk=d_flagship3_search_srp_jobs,,512-960-1031 ·,http://www.uplandsoftware.com,,Waterfall - Software Engineer I (Java),,,,Ayushi Daga
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,90,Equisoft,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3408781669/?alternateChannel=search&refId=21loO1Y%2B3GOyPT7w3bBRzw%3D%3D&trackingId=QeCqocnTCnFz5ZffAFfEAQ%3D%3D&trk=d_flagship3_search_srp_jobs,,,https://www.equisoft.com,,Data Migration Developer,,,"
(514) 989-3141",Nandini Pal
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,91,Monocept,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3412669105/?alternateChannel=search&refId=21loO1Y%2B3GOyPT7w3bBRzw%3D%3D&trackingId=w8IJcXEG9p8NeCl52xgS4w%3D%3D&trk=d_flagship3_search_srp_jobs,,,http://www.monocept.com,033-22343576,Java Developer,22357270,,,ARUSHI AGRAWAL
"Intership Dataset.xlsx/MN,Intership Dataset.xlsx/HM,Intership Dataset.xlsx/MS,Intership Dataset.xlsx/SK",Intership Dataset.xlsx/HM,,,,,,,,,,92,NTT Ltd.,"Hyderabad, Telangana,",Linkedin,https://www.linkedin.com/jobs/view/3362773856/?alternateChannel=search&refId=21loO1Y%2B3GOyPT7w3bBRzw%3D%3D&trackingId=5xWnHCoAVbQle3MilEQeJg%3D%3D&trk=d_flagship3_search_srp_jobs,drvijetasahay@gmail.com,"91 95028 36626,91 90085 75123",https://services.global.ntt/,,MS Engineer,,,,
